"squirrel_id_trap","gr","locx_trap","locy_trap","sex_trap","rep_con","year","squirrel_id_census","sex_census","intruder"
1620,"SU","E.5",11.5,"F",4,1992,1620,"F",0
1621,"SU","C.5",15.5,"M",0,1992,1621,"M",0
1935,"SU","C.5",6.5,"F",4,1992,1617,"F",1
1941,"SU","-1.0",4.5,"M",0,1992,1503,"F",1
1982,"EN","O.5",1.5,"F",4,1992,1982,"F",0
1286,"KL","I.0",10.5,"M",0,1992,1731,"F",1
1286,"KL","I.0",10.5,"M",0,1992,1488,"F",1
1417,"SU","D.0",18.5,"F",2,1992,1417,"F",0
1621,"SU","C.5",15.5,"M",0,1992,1621,"M",0
1655,"SU","A.5",4.5,"M",0,1992,1622,"M",1
1731,"LL","H.5",9.5,"F",4,1992,1731,"F",0
1896,"LL","K.5",17.5,"F",2,1992,2565,"M",1
1617,"SU","C.5",6.5,"F",2,1992,1617,"F",0
1654,"SU","G.0",9.5,"M",0,1992,1516,"F",1
1689,"SU","0.5",10.5,"F",4,1992,1689,"F",0
1941,"SU","G.0",5.5,"M",0,1992,1941,"M",0
2477,"SU","A.5",4.5,"F",2,1992,1622,"M",1
1588,"EN","A.0",4.5,"F",2,1992,2453,"F",1
1982,"EN","O.5",0.5,"F",4,1992,1866,"M",1
1289,"KL","0.0",5.5,"M",0,1992,1944,"F",1
1438,"KL","I.0",11.5,"F",2,1992,1488,"F",1
1514,"KL","D.0",0.5,"M",0,1992,1281,"M",1
1585,"KL","E.0",9.5,"M",0,1992,1321,"F",1
1740,"KL","-4.0",1.5,"F",4,1992,1740,"F",0
1944,"KL","0.0",5.5,"F",4,1992,1944,"F",0
2755,"KL","A.0",10.5,"M",0,1992,1319,"F",1
2755,"KL","E.0",9.5,"M",0,1992,1321,"F",1
1413,"LL","-2.0",7.5,"F",4,1992,1413,"F",0
2410,"LL","H.5",4.5,"M",0,1992,2497,"F",1
1516,"SU","F.0",9.5,"F",4,1992,1516,"F",0
3489,"SU","O.0",1.5,"M",0,1992,2409,"F",1
1615,"EN","M.5",1.5,"F",2,1992,1615,"F",0
1293,"LL","K.0",19.5,"F",3,1992,1561,"M",1
1302,"LL","D.0",17.5,"F",2,1992,1302,"F",0
1302,"LL","D.0",17.5,"F",2,1992,2758,"M",1
1348,"LL","B.5",16.5,"F",4,1992,1348,"F",0
1929,"LL","O.0",15.5,"F",4,1992,1929,"F",0
2497,"LL","E.5",1.5,"F",2,1992,1655,"M",1
2497,"LL","E.5",1.5,"F",2,1992,3614,"M",1
1328,"SU","B.5",9.5,"F",2,1992,1328,"F",0
1617,"SU","C.5",6.5,"F",2,1992,1617,"F",0
2227,"SU","-2.0",18.5,"F",4,1992,2227,"F",0
2477,"SU","I.0",1.5,"F",2,1992,3168,"F",1
2477,"SU","I.0",1.5,"F",2,1992,2477,"F",0
1503,"SU","-1.0",4.5,"F",4,1992,1503,"F",0
1549,"LL","M.0",2.5,"M",0,1992,1549,"M",0
1552,"LL","F.5",15.5,"M",0,1992,1560,"M",1
1571,"LL","M.5",0.5,"F",4,1992,1571,"F",0
1831,"LL","E.0",13.5,"F",3,1992,1831,"F",0
2265,"LL","B.5",18.5,"M",0,1992,1291,"F",1
2419,"LL","A.5",13.5,"F",2,1992,2419,"F",0
2565,"LL","K.5",17.5,"M",0,1992,2565,"M",0
2758,"LL","B.5",18.5,"M",0,1992,1291,"F",1
2411,"SU","D.5",16.5,"F",1,1992,2411,"F",0
2411,"SU","D.5",16.5,"F",1,1992,1254,"F",1
1347,"EN","O.0",6.5,"M",0,1992,1347,"M",0
1982,"EN","O.5",0.5,"F",4,1992,1866,"M",1
2425,"EN","G.5",1.5,"M",0,1992,1575,"M",1
1292,"KL","I.0",10.5,"M",0,1992,1731,"F",1
1292,"KL","I.0",10.5,"M",0,1992,1488,"F",1
1612,"KL","B.5",10.5,"F",2,1992,1295,"F",1
1612,"KL","B.5",10.5,"F",2,1992,2595,"M",1
2755,"KL","A.0",10.5,"M",0,1992,1319,"F",1
1571,"LL","M.5",0.5,"F",3,1992,1571,"F",0
1646,"LL","Q.5",4.5,"M",0,1992,1735,"F",1
1731,"LL","H.5",9.5,"F",4,1992,1731,"F",0
2208,"LL","E.0",19.5,"M",0,1992,1652,"M",1
3256,"LL","P.5",5.5,"F",2,1992,3256,"F",0
1944,"KL","0.0",5.5,"F",4,1992,1944,"F",0
1413,"LL","-2.0",7.5,"F",3,1992,1413,"F",0
1352,"SU","B.5",9.5,"F",4,1992,1328,"F",1
1516,"SU","F.0",9.5,"F",4,1992,1516,"F",0
1620,"SU","E.5",11.5,"F",4,1992,1620,"F",0
1748,"SU","I.0",2.5,"M",0,1992,3168,"F",1
1748,"SU","I.0",2.5,"M",0,1992,1464,"M",1
2295,"SU","E.5",11.5,"F",3,1992,1620,"F",1
1332,"KL","E.0",9.5,"M",0,1992,1321,"F",1
1438,"KL","I.0",10.5,"F",2,1992,1731,"F",1
1438,"KL","I.0",10.5,"F",2,1992,1488,"F",1
1488,"KL","I.0",11.5,"F",2,1992,1488,"F",0
1575,"KL","F.5",0.5,"M",0,1992,1421,"F",1
1612,"KL","A.0",10.5,"F",2,1992,1319,"F",1
4108,"KL","D.0",0.5,"F",4,1992,1281,"M",1
1422,"LL","-1.0",7.5,"F",3,1992,1422,"F",0
1731,"LL","H.5",9.5,"F",4,1992,1731,"F",0
1615,"EN","M.5",1.5,"F",2,1992,1615,"F",0
1982,"EN","O.5",1.5,"F",4,1992,1982,"F",0
1465,"KL","I.0",11.5,"M",0,1992,1488,"F",1
2776,"KL","A.0",10.5,"M",0,1992,1319,"F",1
1831,"LL","E.0",13.5,"F",4,1992,1831,"F",0
2419,"LL","A.5",13.5,"F",3,1992,2419,"F",0
3256,"LL","Q.5",4.5,"F",3,1992,1735,"F",1
1561,"LL","K.5",17.5,"M",0,1992,2565,"M",1
1944,"KL","0.0",5.5,"F",4,1992,1944,"F",0
2453,"KL","0.0",5.5,"F",4,1992,1944,"F",1
1413,"LL","-2.0",7.5,"F",3,1992,1413,"F",0
1571,"LL","M.5",0.5,"F",3,1992,1571,"F",0
1922,"LL","B.5",18.5,"M",0,1992,1291,"F",1
2384,"LL","S.5",12.5,"M",0,1992,2384,"M",0
2457,"LL","L.5",17.5,"M",0,1992,1896,"F",1
1588,"EN","A.0",4.5,"F",3,1992,2453,"F",1
1866,"EN","O.5",0.5,"M",0,1992,1866,"M",0
1982,"EN","O.5",1.5,"F",4,1992,1982,"F",0
1421,"KL","F.5",0.5,"F",4,1992,1421,"F",0
1731,"LL","H.5",9.5,"F",4,1992,1731,"F",0
3256,"LL","P.5",5.5,"F",3,1992,3256,"F",0
1944,"KL","0.0",5.5,"F",4,1992,1944,"F",0
2453,"KL","0.0",5.5,"F",4,1992,1944,"F",1
2776,"KL","B.5",10.5,"M",0,1992,1295,"F",1
2776,"KL","B.5",10.5,"M",0,1992,2595,"M",1
1413,"LL","-2.0",7.5,"F",3,1992,1413,"F",0
1552,"LL","A.5",13.5,"M",0,1992,2419,"F",1
1646,"LL","Q.5",4.5,"M",0,1992,1735,"F",1
1735,"LL","Q.5",4.5,"F",4,1992,1735,"F",0
2419,"LL","A.5",13.5,"F",4,1992,2419,"F",0
2533,"SU","F.0",9.5,"F",4,1992,1516,"F",1
1740,"KL","-4.0",1.5,"F",4,1992,1740,"F",0
1571,"LL","M.5",0.5,"F",3,1992,1571,"F",0
1638,"SU","S.5",8.5,"M",0,1992,1466,"F",1
1720,"EN","M.5",1.5,"F",3,1992,1615,"F",1
1982,"EN","O.5",1.5,"F",4,1992,1982,"F",0
1304,"SU","B.0",1.5,"F",4,1992,1251,"M",1
1355,"SU","A.5",6.5,"F",4,1992,1935,"F",1
1355,"SU","A.5",6.5,"F",4,1992,1657,"M",1
1301,"KL","E.0",9.5,"M",0,1992,1321,"F",1
1319,"KL","A.0",10.5,"F",4,1992,1319,"F",0
2453,"KL","0.0",5.5,"F",4,1992,1944,"F",1
2776,"KL","B.5",10.5,"M",0,1992,1295,"F",1
2776,"KL","B.5",10.5,"M",0,1992,2595,"M",1
1731,"LL","H.5",9.5,"F",4,1992,1731,"F",0
3256,"LL","P.5",5.5,"F",4,1992,3256,"F",0
1410,"SU","A.5",6.5,"M",0,1992,1935,"F",1
1410,"SU","A.5",6.5,"M",0,1992,1657,"M",1
1586,"SU","A.5",6.5,"F",1,1992,1935,"F",1
1586,"SU","A.5",6.5,"F",1,1992,1657,"M",1
1347,"EN","O.0",6.5,"M",0,1992,1347,"M",0
1439,"EN","M.5",1.5,"M",0,1992,1615,"F",1
1328,"SU","B.5",9.5,"F",4,1992,1328,"F",0
1355,"SU","A.5",4.5,"F",4,1992,1622,"M",1
1620,"SU","E.5",11.5,"F",4,1992,1620,"F",0
1689,"SU","0.5",10.5,"F",4,1992,1689,"F",0
2371,"LL","B.5",16.5,"F",3,1992,1348,"F",1
2758,"LL","B.5",16.5,"M",0,1992,1348,"F",1
1352,"SU","F.0",9.5,"F",4,1992,1516,"F",1
1935,"SU","A.5",4.5,"F",4,1992,1622,"M",1
1465,"KL","F.5",10.5,"M",0,1992,1465,"M",0
1944,"KL","0.0",5.5,"F",4,1992,1944,"F",0
2453,"KL","0.0",5.5,"F",4,1992,1944,"F",1
1413,"LL","-2.0",7.5,"F",3,1992,1413,"F",0
1731,"LL","H.5",9.5,"F",4,1992,1731,"F",0
2565,"LL","L.5",17.5,"M",0,1992,1896,"F",1
3256,"LL","P.5",5.5,"F",4,1992,3256,"F",0
3778,"LL","Q.5",4.5,"M",0,1992,1735,"F",1
1328,"SU","B.5",9.5,"F",4,1992,1328,"F",0
1689,"SU","B.5",9.5,"F",4,1992,1328,"F",1
1347,"EN","O.0",6.5,"M",0,1992,1347,"M",0
1588,"EN","A.0",4.5,"F",3,1992,2453,"F",1
1305,"FL","A.0",2.5,"M",0,1992,1305,"M",0
1304,"SU","B.0",1.5,"F",4,1992,1251,"M",1
1361,"SU","B.0",1.5,"F",4,1992,1251,"M",1
1619,"SU","A.5",6.5,"M",0,1992,1935,"F",1
1619,"SU","A.5",6.5,"M",0,1992,1657,"M",1
1907,"SU","M.0",4.5,"M",0,1993,1907,"M",0
1941,"SU","G.0",5.5,"M",0,1993,1941,"M",0
1654,"SU","D.0",7.5,"M",0,1993,2479,"M",1
1657,"SU","B.0",7.5,"M",0,1993,1830,"F",1
1910,"SU","N.0",7.5,"M",0,1993,1910,"M",0
1937,"SU","L.5",8.5,"F",3,1993,1906,"M",1
1654,"SU","C.5",6.5,"M",0,1993,1874,"M",1
1906,"SU","L.5",8.5,"M",0,1993,1906,"M",0
3168,"SU","I.0",2.5,"F",4,1993,3168,"F",0
3168,"SU","I.0",2.5,"F",4,1993,4686,"M",1
3168,"SU","I.0",2.5,"F",4,1993,3168,"F",0
3168,"SU","I.0",2.5,"F",4,1993,4686,"M",1
1874,"SU","C.5",6.5,"M",0,1993,1874,"M",0
1935,"SU","B.0",1.5,"F",4,1993,1935,"F",0
1830,"SU","C.5",6.5,"F",0,1993,1874,"M",1
1874,"SU","C.5",6.5,"M",0,1993,1874,"M",0
2098,"SU","J.0",8.5,"F",4,1993,2460,"F",1
1902,"LL","Q.0",7.5,"F",2,1993,1897,"F",1
1929,"LL","O.0",15.5,"F",4,1993,1929,"F",0
2152,"LL","S.5",1.5,"F",3,1993,2152,"F",0
2327,"LL","P.0",1.5,"F",4,1993,2327,"F",0
3256,"LL","P.5",5.5,"F",4,1993,3256,"F",0
3373,"LL","Q.5",14.5,"F",3,1993,3373,"F",0
3778,"LL","Q.5",4.5,"M",0,1993,3778,"M",0
2227,"SU","-2.0",18.5,"F",4,1993,2227,"F",0
2757,"SU","B.5",9.5,"F",4,1993,1689,"F",1
2757,"SU","B.5",9.5,"F",4,1993,2595,"M",1
1896,"LL","K.5",17.5,"F",4,1993,1896,"F",0
2457,"LL","L.5",17.5,"M",0,1993,2457,"M",0
3637,"LL","M.5",0.5,"F",1,1993,2427,"F",1
3637,"LL","M.5",0.5,"F",1,1993,3413,"F",1
1689,"SU","B.5",9.5,"F",4,1993,1689,"F",0
1689,"SU","B.5",9.5,"F",4,1993,2595,"M",1
1874,"SU","C.5",6.5,"M",0,1993,1874,"M",0
2077,"SU","E.5",11.5,"M",0,1993,2525,"M",1
2227,"SU","-2.0",18.5,"F",4,1993,2227,"F",0
2295,"SU","H.5",10.5,"F",4,1993,2295,"F",0
2501,"SU","B.5",4.5,"M",0,1993,2476,"M",1
1874,"SU","C.5",6.5,"M",0,1993,1874,"M",0
2077,"SU","H.5",10.5,"M",0,1993,2295,"F",1
2295,"SU","H.5",10.5,"F",4,1993,2295,"F",0
2411,"SU","D.5",16.5,"F",4,1993,2411,"F",0
2411,"SU","D.5",16.5,"F",4,1993,2758,"M",1
2476,"SU","B.5",4.5,"M",0,1993,2476,"M",0
2501,"SU","-1.0",4.5,"M",0,1993,1890,"F",1
2501,"SU","-1.0",4.5,"M",0,1993,2490,"F",1
2697,"SU","O.0",15.5,"F",3,1993,1929,"F",1
1651,"LL","F.5",15.5,"F",4,1993,3517,"M",1
1933,"LL","J.0",8.5,"M",0,1993,2460,"F",1
2339,"LL","J.0",2.5,"M",0,1993,2425,"M",1
2339,"LL","J.0",2.5,"M",0,1993,2339,"M",0
2497,"LL","H.5",4.5,"F",4,1993,2497,"F",0
2497,"LL","G.5",3.5,"F",4,1993,2497,"F",0
2479,"SU","E.0",10.5,"M",0,1993,2525,"M",1
2453,"KL","B.0",4.5,"F",4,1993,2453,"F",0
3618,"KL","A.0",4.5,"F",4,1993,3180,"F",1
3618,"KL","A.0",4.5,"F",4,1993,2453,"F",1
4108,"KL","C.0",2.5,"F",4,1993,4108,"F",0
1729,"LL","D.0",2.5,"F",4,1993,1729,"F",0
1886,"LL","A.0",0.5,"F",4,1993,1886,"F",0
2532,"LL","E.0",11.5,"M",0,1993,2532,"M",0
3614,"LL","E.5",1.5,"M",0,1993,3614,"M",0
3614,"LL","E.5",1.5,"M",0,1993,1744,"M",1
1982,"EN","O.5",1.5,"F",4,1993,1982,"F",0
3181,"EN","C.0",3.5,"F",2,1993,3181,"F",0
1880,"EN","O.0",6.5,"F",4,1993,1880,"F",0
1982,"EN","O.5",1.5,"F",4,1993,1982,"F",0
1740,"KL","-4.0",1.5,"F",4,1993,1740,"F",0
1888,"KL","J.5",6.5,"F",4,1993,1888,"F",0
4108,"KL","C.0",2.5,"F",4,1993,4108,"F",0
1748,"SU","B.5",4.5,"M",0,1993,2476,"M",1
1830,"SU","B.0",7.5,"F",4,1993,1830,"F",0
2411,"SU","D.5",16.5,"F",4,1993,2411,"F",0
2411,"SU","D.5",16.5,"F",4,1993,2758,"M",1
2478,"SU","B.5",9.5,"F",4,1993,1689,"F",1
2478,"SU","B.5",9.5,"F",4,1993,2595,"M",1
2519,"SU","B.0",1.5,"F",2,1993,1935,"F",1
1772,"KL","E.0",9.5,"M",0,1993,1772,"M",0
1945,"KL","A.0",5.5,"M",0,1993,2072,"M",1
1956,"KL","E.5",8.5,"F",4,1993,1956,"F",0
2453,"KL","B.0",4.5,"F",4,1993,2453,"F",0
2776,"KL","C.5",9.5,"M",0,1993,2776,"M",0
4686,"KL","I.0",2.5,"M",0,1993,3168,"F",1
4686,"KL","I.0",2.5,"M",0,1993,4686,"M",0
1689,"SU","B.5",9.5,"F",4,1993,1689,"F",0
1689,"SU","B.5",9.5,"F",4,1993,2595,"M",1
2533,"SU","E.0",10.5,"F",4,1993,2525,"M",1
2697,"SU","O.0",15.5,"F",4,1993,1929,"F",1
1735,"LL","M.5",0.5,"F",4,1993,2427,"F",1
1735,"LL","M.5",0.5,"F",4,1993,3413,"F",1
1896,"LL","K.5",17.5,"F",4,1993,1896,"F",0
1897,"LL","Q.0",7.5,"F",2,1993,1897,"F",0
1929,"LL","O.0",15.5,"F",4,1993,1929,"F",0
2327,"LL","P.0",1.5,"F",4,1993,2327,"F",0
2497,"LL","H.5",4.5,"F",4,1993,2497,"F",0
3373,"LL","Q.5",14.5,"F",4,1993,3373,"F",0
1737,"EN","O.0",6.5,"F",0,1993,1880,"F",1
1738,"EN","O.0",6.5,"M",0,1993,1880,"F",1
1752,"EN","O.0",6.5,"M",0,1993,1880,"F",1
3177,"EN","O.0",6.5,"F",0,1993,1880,"F",1
2327,"LL","P.0",1.5,"F",4,1993,2327,"F",0
3256,"LL","P.5",5.5,"F",4,1993,3256,"F",0
3517,"LL","F.5",15.5,"M",0,1993,3517,"M",0
2077,"SU","H.5",10.5,"M",0,1993,2295,"F",1
4108,"KL","C.0",2.5,"F",4,1993,4108,"F",0
2152,"LL","S.5",1.5,"F",4,1993,2152,"F",0
2327,"LL","P.0",1.5,"F",4,1993,2327,"F",0
2532,"LL","J.0",8.5,"M",0,1993,2460,"F",1
3256,"LL","P.5",5.5,"F",4,1993,3256,"F",0
1874,"SU","B.5",4.5,"M",0,1993,2476,"M",1
2387,"KL","G.5",10.5,"M",0,1993,2387,"M",0
2453,"KL","B.0",4.5,"F",4,1993,2453,"F",0
2513,"KL","I.0",10.5,"F",4,1993,2513,"F",0
3525,"KL","B.5",13.5,"F",4,1993,3525,"F",0
1651,"LL","F.5",15.5,"F",0,1993,3517,"M",1
1729,"LL","D.0",2.5,"F",4,1993,1729,"F",0
1926,"LL","G.5",3.5,"M",0,1993,2497,"F",1
2419,"LL","A.5",13.5,"F",2,1993,2419,"F",0
2499,"LL","-1.0",7.5,"M",0,1993,2499,"M",0
2552,"LL","E.0",13.5,"F",1,1993,2552,"F",0
1926,"LL","F.0",4.5,"M",0,1993,1926,"M",0
1929,"LL","O.0",15.5,"F",4,1993,1929,"F",0
2199,"LL","J.0",8.5,"F",0,1993,2460,"F",1
2384,"LL","S.5",12.5,"M",0,1993,2384,"M",0
2458,"LL","H.0",0.5,"F",2,1993,2458,"F",0
3373,"LL","P.5",14.5,"F",4,1993,1929,"F",1
3473,"LL","S.5",1.5,"M",0,1993,2152,"F",1
3778,"LL","Q.0",7.5,"M",0,1993,1897,"F",1
1693,"SU","J.5",10.5,"F",4,1993,1693,"F",0
1906,"SU","L.5",8.5,"M",0,1993,1906,"M",0
1907,"SU","M.0",4.5,"M",0,1993,1907,"M",0
2529,"SU","L.0",10.5,"F",1,1993,2529,"F",0
2497,"LL","G.5",3.5,"F",4,1993,2497,"F",0
3413,"LL","E.0",13.5,"F",2,1993,2552,"F",1
1744,"SU","E.5",1.5,"M",0,1993,3614,"M",1
1744,"SU","E.5",1.5,"M",0,1993,1744,"M",0
1830,"SU","A.5",6.5,"F",4,1993,1830,"F",0
1920,"SU","E.5",5.5,"M",0,1993,1920,"M",0
1941,"SU","G.0",5.5,"M",0,1993,1941,"M",0
2227,"SU","-2.0",18.5,"F",4,1993,2227,"F",0
2479,"SU","D.0",7.5,"M",0,1993,2479,"M",0
2490,"SU","-1.0",4.5,"F",4,1993,1890,"F",1
2490,"SU","-1.0",4.5,"F",4,1993,2490,"F",0
1656,"KL","M.5",0.5,"F",3,1993,2427,"F",1
1656,"KL","M.5",0.5,"F",3,1993,3413,"F",1
1888,"KL","J.5",6.5,"F",4,1993,1888,"F",0
2453,"KL","A.0",5.5,"F",4,1993,2072,"M",1
2513,"KL","I.0",10.5,"F",4,1993,2513,"F",0
1886,"LL","A.0",0.5,"F",4,1993,1886,"F",0
2459,"LL","J.0",8.5,"F",4,1993,2460,"F",1
3778,"LL","Q.5",4.5,"M",0,1993,3778,"M",0
1655,"SU","E.5",1.5,"M",0,1993,3614,"M",1
1655,"SU","E.5",1.5,"M",0,1993,1744,"M",1
1657,"SU","B.0",7.5,"M",0,1993,1830,"F",1
2697,"SU","O.0",15.5,"F",4,1993,1929,"F",1
1982,"EN","O.5",1.5,"F",4,1993,1982,"F",0
3181,"EN","C.0",3.5,"F",4,1993,3181,"F",0
4910,"KL","-4.0",1.5,"M",0,1993,1740,"F",1
1707,"SU","L.5",8.5,"M",0,1993,1906,"M",1
1708,"SU","L.5",8.5,"M",0,1993,1906,"M",1
1943,"SU","L.5",8.5,"F",0,1993,1906,"M",1
2295,"SU","F.0",9.5,"F",4,1993,2525,"M",1
2386,"KL","D.0",0.5,"F",2,1993,2386,"F",0
2419,"LL","A.5",13.5,"F",4,1993,2419,"F",0
2460,"LL","J.0",8.5,"F",4,1993,2460,"F",0
2497,"LL","G.5",3.5,"F",4,1993,2497,"F",0
2499,"LL","-2.0",7.5,"M",0,1993,2499,"M",0
2538,"LL","L.0",2.5,"F",4,1993,2538,"F",0
2552,"LL","E.0",13.5,"F",1,1993,2552,"F",0
2552,"LL","E.0",13.5,"F",1,1993,2552,"F",0
1710,"EN","L.0",7.5,"M",0,1993,1732,"F",1
1720,"EN","M.5",1.5,"F",4,1993,1720,"F",0
1720,"EN","M.5",1.5,"F",4,1993,1710,"M",1
1880,"EN","O.0",6.5,"F",4,1993,1880,"F",0
2425,"EN","J.0",2.5,"M",0,1993,2425,"M",0
2425,"EN","J.0",2.5,"M",0,1993,2339,"M",1
2425,"EN","J.0",2.5,"M",0,1993,2425,"M",0
2425,"EN","J.0",2.5,"M",0,1993,2339,"M",1
1759,"KL","-3.5",5.5,"M",0,1993,1845,"F",1
1955,"KL","-3.5",5.5,"F",0,1993,1845,"F",1
2337,"KL","-3.5",5.5,"M",0,1993,1845,"F",1
2338,"KL","B.0",15.5,"M",0,1993,2367,"F",1
2327,"LL","P.0",1.5,"F",4,1993,2327,"F",0
1941,"SU","G.0",5.5,"M",0,1993,1941,"M",0
2595,"SU","C.0",11.5,"M",0,1993,2595,"M",0
1667,"KL","G.5",1.5,"M",0,1993,1868,"M",1
1667,"KL","G.5",1.5,"M",0,1993,1667,"M",0
3159,"KL","F.5",0.5,"F",2,1993,3159,"F",0
3159,"KL","F.5",0.5,"F",2,1993,3750,"M",1
2419,"LL","A.5",12.5,"F",4,1993,2419,"F",0
3413,"LL","M.5",0.5,"F",4,1993,2427,"F",1
3413,"LL","M.5",0.5,"F",4,1993,3413,"F",0
2479,"SU","C.5",6.5,"M",0,1993,1874,"M",1
2490,"SU","-1.0",4.5,"F",4,1993,1890,"F",1
2490,"SU","-1.0",4.5,"F",4,1993,2490,"F",0
2525,"SU","E.5",11.5,"M",0,1993,2525,"M",0
2697,"SU","O.0",15.5,"F",4,1993,1929,"F",1
4910,"SU","E.0",3.5,"M",0,1993,2478,"F",1
4910,"SU","E.0",3.5,"M",0,1993,1744,"M",1
2425,"EN","J.0",2.5,"M",0,1993,2425,"M",0
2425,"EN","J.0",2.5,"M",0,1993,2339,"M",1
2648,"EN","O.5",1.5,"F",4,1993,1982,"F",1
2453,"KL","B.0",4.5,"F",4,1993,2453,"F",0
1881,"EN","O.5",10.5,"F",3,1993,1881,"F",0
1980,"EN","L.0",0.5,"M",0,1993,2507,"M",1
2072,"KL","A.0",5.5,"M",0,1993,2072,"M",0
4108,"KL","C.0",2.5,"F",4,1993,4108,"F",0
1671,"LL","P.5",5.5,"F",0,1993,3256,"F",1
1714,"LL","P.5",5.5,"F",0,1993,3256,"F",1
1897,"LL","P.0",7.5,"F",2,1993,1897,"F",0
1929,"LL","P.5",14.5,"F",4,1993,1929,"F",0
2327,"LL","P.0",1.5,"F",4,1993,2327,"F",0
2339,"LL","J.0",2.5,"M",0,1993,2425,"M",1
2339,"LL","J.0",2.5,"M",0,1993,2339,"M",0
2458,"LL","H.0",0.5,"F",2,1993,2458,"F",0
2530,"LL","P.5",5.5,"M",0,1993,3256,"F",1
3373,"LL","Q.5",14.5,"F",4,1993,3373,"F",0
3390,"LL","P.5",5.5,"M",0,1993,3256,"F",1
2576,"SU","J.5",10.5,"M",0,1993,1693,"F",1
2697,"SU","O.0",15.5,"F",4,1993,1929,"F",1
1883,"KL","0.0",4.5,"M",0,1993,1883,"M",0
2453,"KL","B.0",4.5,"F",4,1993,2453,"F",0
3618,"KL","B.5",5.5,"F",4,1993,1945,"M",1
1941,"SU","J.5",10.5,"M",0,1993,1693,"F",1
2411,"SU","C.5",15.5,"F",4,1993,1683,"M",1
2487,"SU","G.5",14.5,"M",0,1993,2487,"M",0
2487,"SU","G.5",14.5,"M",0,1993,2487,"M",0
2501,"SU","B.0",7.5,"M",0,1993,1830,"F",1
2533,"SU","G.0",9.5,"F",4,1993,2525,"M",1
2621,"LL","D.5",6.5,"M",0,1993,1834,"M",1
1868,"EN","G.5",1.5,"M",0,1993,1868,"M",0
1868,"EN","G.5",1.5,"M",0,1993,1667,"M",1
1676,"KL","E.5",8.5,"F",1,1993,1956,"F",1
2072,"KL","0.5",6.5,"M",0,1993,2072,"M",0
2513,"KL","I.0",10.5,"F",4,1993,2513,"F",0
2683,"KL","B.5",10.5,"M",0,1993,2683,"M",0
2683,"KL","B.5",10.5,"M",0,1993,2595,"M",1
2776,"KL","B.0",9.5,"M",0,1993,2776,"M",0
2937,"KL","G.0",3.5,"M",0,1993,2937,"M",0
3521,"KL","D.5",5.5,"M",0,1993,3521,"M",0
4486,"KL","E.5",8.5,"F",1,1993,1956,"F",1
1693,"SU","J.5",10.5,"F",4,1993,1693,"F",0
1879,"SU","T.5",7.5,"M",0,1993,1879,"M",0
1881,"EN","O.5",10.5,"F",4,1993,1881,"F",0
2453,"KL","B.0",4.5,"F",4,1993,2453,"F",0
3413,"LL","M.5",0.5,"F",4,1993,2427,"F",1
3413,"LL","M.5",0.5,"F",4,1993,3413,"F",0
1720,"EN","M.5",1.5,"F",4,1993,1720,"F",0
1720,"EN","M.5",1.5,"F",4,1993,1710,"M",1
2930,"EN","B.5",1.5,"F",2,1993,2930,"F",0
3181,"EN","C.0",3.5,"F",0,1993,3181,"F",0
1772,"KL","E.0",9.5,"M",0,1993,1772,"M",0
2367,"KL","B.0",15.5,"F",4,1993,2367,"F",0
3521,"KL","F.0",6.5,"M",0,1993,3482,"M",1
3525,"KL","B.5",13.5,"F",4,1993,3525,"F",0
4245,"KL","J.0",10.5,"F",4,1993,4245,"F",0
1926,"LL","F.5",4.5,"M",0,1993,1926,"M",0
2371,"LL","A.5",13.5,"F",4,1993,2419,"F",1
2419,"LL","A.5",13.5,"F",4,1993,2419,"F",0
2552,"LL","F.0",12.5,"F",1,1993,2552,"F",0
3256,"LL","P.5",5.5,"F",4,1993,3256,"F",0
1748,"SU","A.5",4.5,"M",0,1993,1748,"M",0
1830,"SU","A.5",6.5,"F",4,1993,1830,"F",0
1874,"SU","C.5",6.5,"M",0,1993,1874,"M",0
1907,"SU","M.0",4.5,"M",0,1993,1907,"M",0
1941,"SU","G.0",5.5,"M",0,1993,1941,"M",0
2525,"SU","G.0",9.5,"M",0,1993,2525,"M",0
1883,"KL","0.0",5.5,"M",0,1993,1883,"M",0
1945,"KL","B.5",5.5,"M",0,1993,1945,"M",0
2387,"KL","G.5",9.5,"M",0,1993,2387,"M",0
2683,"KL","A.0",10.5,"M",0,1993,2683,"M",0
2532,"LL","E.0",11.5,"M",0,1993,2532,"M",0
1689,"SU","B.5",9.5,"F",4,1993,1689,"F",0
1689,"SU","B.5",9.5,"F",4,1993,2595,"M",1
2583,"KL","D.0",3.5,"M",0,1993,2583,"M",0
3482,"KL","F.0",6.5,"M",0,1993,3482,"M",0
1689,"SU","B.5",9.5,"F",4,1993,1689,"F",0
1689,"SU","B.5",9.5,"F",4,1993,2595,"M",1
1830,"SU","B.0",7.5,"F",4,1993,1830,"F",0
1941,"SU","G.0",5.5,"M",0,1993,1941,"M",0
3373,"LL","Q.5",14.5,"F",4,1993,3373,"F",0
1693,"SU","J.5",10.5,"F",4,1993,1693,"F",0
1881,"EN","O.5",10.5,"F",4,1993,1881,"F",0
1898,"KL","-3.0",12.5,"F",4,1993,1898,"F",0
1740,"KL","-4.0",1.5,"F",4,1993,1740,"F",0
3159,"KL","F.5",0.5,"F",2,1993,3159,"F",0
